Date,Open,High,Low,Close,Adj Close,Volume
2016-06-08,465,468.7000122,462.9500122,466.2999878,466.1107788,3469132
2016-06-09,467.7999878,470.25,464.75,466.7000122,466.5106201,473127
2016-06-10,467.8999939,467.8999939,455.1000061,457.2000122,457.0144958,440858
2016-06-13,450,451,436.8999939,444.25,444.0697327,840975
2016-06-14,448.1000061,453.75,441.2000122,448.3999939,448.2180481,1047844
2016-06-15,450,453,447.3500061,452.2000122,452.01651,526783
2016-06-16,451.5,455,446.25,454,453.8157654,608911
2016-06-17,460,464.8999939,457.3999939,463.2000122,463.0120544,717575
2016-06-20,463.5,483.1499939,460.3999939,481.6499939,481.4545593,906766
2016-06-21,482.5,486.1499939,477.25,485,484.8031921,604083
2016-06-22,483.8999939,484.7000122,468.1499939,472.5,472.3082581,754047
2016-06-23,475.5499878,489.6000061,475.5499878,488,487.8019714,1231130
2016-06-24,439.2000122,453.4500122,425,449,448.8178101,3569184
2016-06-27,451,457.4500122,443.7000122,448.6000061,448.4179688,1155577
2016-06-28,449.8999939,449.8999939,438.3500061,440.3500061,440.1713257,913074
2016-06-29,445.2000122,449.5,445.2000122,447.1000061,446.9185791,487858
2016-06-30,454,461.9500122,452,459.25,459.0636292,912471
2016-07-01,463,464.7999878,455,457.8999939,457.7141724,488359
2016-07-04,467.8999939,474.7999878,467.8999939,468.8999939,468.7097168,807283
2016-07-05,468.8999939,468.8999939,459.3999939,460.5499878,460.3630981,530451
2016-07-07,462.6000061,465.4500122,454,455.25,455.0652771,653643
2016-07-08,463.25,467.5,462.8999939,465.2000122,465.0112305,1440996
2016-07-11,471.1000061,486.3999939,471.1000061,484.5,484.3034058,1514220
2016-07-12,485,488.6499939,481.1000061,484.2000122,484.00354,1036625
2016-07-13,486,487.8500061,478.0499878,479.9500122,479.755249,526249
2016-07-14,480,489.0499878,478.8999939,485.7000122,485.5029297,571338
2016-07-15,481,501.2000122,480,492.8999939,492.6999817,1387973
2016-07-18,496.8999939,505,490.6000061,492.6499939,492.6499939,814252
2016-07-19,494,503.5,493.0499878,498.1499939,498.1499939,842523
2016-07-20,499,502.0499878,492.5,493.7999878,493.7999878,1003311
2016-07-21,498.3999939,500,489.4500122,490.6499939,490.6499939,559960
2016-07-22,495,507.8999939,493.1000061,506.3999939,506.3999939,808775
2016-07-25,506.5,511,503.6000061,508.8999939,508.8999939,464243
2016-07-26,506.6000061,513.5,501.6499939,503.1499939,503.1499939,723526
2016-07-27,505,513,505,510.1000061,510.1000061,431415
2016-07-28,511,512.0499878,499.1000061,505.8500061,505.8500061,319385
2016-07-29,507,510.3500061,501,503,503,344952
2016-08-01,504,514.8499756,504,508.1000061,508.1000061,543191
2016-08-02,511,511.1499939,492,493.8500061,493.8500061,374693
2016-08-03,495.3500061,499.7999878,476.25,479.1499939,479.1499939,549891
2016-08-04,491,501.7999878,488.25,500.2999878,500.2999878,716551
2016-08-05,506,519.2999878,502.25,516.3499756,516.3499756,612995
2016-08-08,517.9000244,522.2000122,513.5499878,513.9500122,513.9500122,773578
2016-08-09,521,522,509.7999878,513.7000122,513.7000122,511128
2016-08-10,515,516,502.2000122,503.2999878,503.2999878,741168
2016-08-11,502.3999939,505,495.4500122,502.2999878,502.2999878,368498
2016-08-12,509.3500061,518.5,505,515.25,515.25,847928
2016-08-16,514.7000122,515,503.2000122,506.8999939,506.8999939,1046769
2016-08-17,511.8999939,514.3499756,506.3999939,510.25,510.25,473514
2016-08-18,512,518,511.1000061,511.9500122,511.9500122,1011071
2016-08-19,514,514.7999878,508.25,510,510,551765
2016-08-22,510,513.5,503,503.75,503.75,849012
2016-08-23,504.1000061,508.6000061,500.3500061,503.5499878,503.5499878,844672
2016-08-24,504.5499878,505.8999939,493.7999878,498,498,664505
2016-08-25,498.0499878,503.1000061,491.25,493.75,493.75,351128
2016-08-26,500.3500061,515,486.1000061,503.6499939,503.6499939,1923098
2016-08-29,520,528.0499878,515.7999878,524.7000122,524.7000122,2203887
2016-08-30,529.7000122,530.7999878,524.0499878,528.2999878,528.2999878,1408605
2016-08-31,529,548.1500244,529,537.4500122,537.4500122,1887721
2016-09-01,540.0499878,546.7000122,539.5,543.6500244,543.6500244,1790886
2016-09-02,552,555.5,548.2999878,549.7999878,549.7999878,1984134
2016-09-06,555,593.0999756,555,589.3499756,589.3499756,2529347
2016-09-07,590,598.5999756,584.5,587.7000122,587.7000122,2928176
2016-09-08,589.0499878,591.3499756,577.7999878,584.5499878,584.5499878,512782
2016-09-09,580,580.0999756,571.7000122,573,573,342627
2016-09-12,557.25,559.9000244,549.4500122,554.1500244,554.1500244,1073646
2016-09-14,555.1500244,565.9000244,544.2999878,561.4000244,561.4000244,1262905
2016-09-15,561.4000244,566,555.6500244,557.25,557.25,371007
2016-09-16,560.0999756,568,546.4000244,548.9000244,548.9000244,572507
2016-09-19,553.7999878,555.4500122,549.7000122,553.5,553.5,1214715
2016-09-20,554.5,555.6500244,545.5499878,547.5999756,547.5999756,528048
2016-09-21,548.5999756,556.2000122,544.5,549.9500122,549.9500122,418133
2016-09-22,560,562,551.8499756,558.2999878,558.2999878,450705
2016-09-23,560,560,551.5,553.3499756,553.3499756,480870
2016-09-26,552,552,533.7999878,535.5499878,535.5499878,586754
2016-09-27,536.5499878,542,530.7000122,531.9500122,531.9500122,514701
2016-09-28,532.0999756,545.3499756,531.75,539.8499756,539.8499756,831294
2016-09-29,545,546.9000244,517.2000122,526.2000122,526.2000122,538737
2016-09-30,525.2000122,536.5999756,522.0999756,534.75,534.75,522539
2016-10-03,542.9000244,546.25,539.6500244,540.7000122,540.7000122,371666
2016-10-04,547,550.9000244,541,549.3499756,549.3499756,488446
2016-10-05,555,561.5,549.7999878,558.0999756,558.0999756,544654
2016-10-06,563,564.2000122,549,551.25,551.25,438414
2016-10-07,554,567,552.8499756,565.7000122,565.7000122,836483
2016-10-10,570.2000122,571.0499878,561,562.0999756,562.0999756,212406
2016-10-13,558.6500244,559.4000244,537.0499878,544.2999878,544.2999878,893818
2016-10-14,546.9000244,557.25,546.0999756,555.4500122,555.4500122,528146
2016-10-17,557.5,558.0999756,545.2000122,547.0499878,547.0499878,245365
2016-10-18,550,555.5,549,553.5499878,553.5499878,321279
2016-10-19,551.7999878,554.5,545.0999756,550.25,550.25,507103
2016-10-20,554,554.4000244,546.5,547.2999878,547.2999878,425385
2016-10-21,547.5,550.0999756,542,544.5499878,544.5499878,301526
2016-10-24,545.0999756,563,543.5,559.0999756,559.0999756,545703
2016-10-25,547.7000122,560.8499756,547.7000122,553.0999756,553.0999756,570629
2016-10-26,550.8499756,550.8499756,523.9500122,529.5,529.5,738437
2016-10-27,514,525.6500244,510.6499939,521.8499756,521.8499756,925997
2016-10-28,526,539.1500244,525.0499878,535.8499756,535.8499756,459170
2016-11-01,533,538.2999878,525.2000122,530.9500122,530.9500122,657070
2016-11-02,525,526.5,513,514,514,769898
2016-11-03,511.7000122,521.5,506,510.25,510.25,628245
2016-11-04,510,515.9500122,501.8500061,512.0999756,512.0999756,588198
2016-11-07,513,520.9000244,505.5,507.2999878,507.2999878,501442
2016-11-08,517,542.25,516.2999878,540.2000122,540.2000122,1194742
2016-11-09,501,543.4000244,500,534.4000244,534.4000244,926102
2016-11-10,536.9000244,549.2000122,532,534.1500244,534.1500244,648751
2016-11-11,529.7999878,530,505.25,507.3999939,507.3999939,517900
2016-11-15,485.7000122,486.7000122,451.6000061,457.25,457.25,1176122
2016-11-16,467,471.5,450,457.8999939,457.8999939,749841
2016-11-17,461,476.2000122,459.7999878,472.6000061,472.6000061,1197547
2016-11-18,470,473.5,462.1000061,471,471,426532
2016-11-21,468.5,472.6000061,451.5499878,456.8999939,456.8999939,430117
2016-11-22,463.2999878,471.1499939,453.5,464.8999939,464.8999939,406079
2016-11-23,467,475,462.1000061,471.3999939,471.3999939,364408
2016-11-24,468,468,450,453.0499878,453.0499878,557557
2016-11-25,454.8999939,456,443.6499939,453.25,453.25,663499
2016-11-28,454.7999878,459.9500122,451,454.7999878,454.7999878,323531
2016-11-29,456.7000122,465.8999939,453.3500061,459.7999878,459.7999878,431420
2016-11-30,460,463.8999939,455.3999939,459.3500061,459.3500061,399397
2016-12-01,458,458.4500122,446.3999939,448.1499939,448.1499939,469966
2016-12-02,445,453.7999878,431.2000122,433.0499878,433.0499878,1248595
2016-12-05,434.6000061,441,429,439.6000061,439.6000061,564529
2016-12-06,440,445.7999878,438.2000122,441.3500061,441.3500061,389671
2016-12-07,440,448.8999939,439.25,445.25,445.25,356657
2016-12-08,449,464.7999878,449,461.2999878,461.2999878,789679
2016-12-09,462.5499878,468.3999939,460.3999939,464.0499878,464.0499878,366208
2016-12-12,463.5,463.5,451.0499878,454.5499878,454.5499878,293796
2016-12-13,476.7999878,477,461.7999878,470.3500061,470.3500061,1421583
2016-12-14,471.9500122,476.6000061,462.7999878,472.6000061,472.6000061,590518
2016-12-15,469.0499878,473.2000122,462,463.4500122,463.4500122,494308
2016-12-16,464.0499878,475,464.0499878,472.5,472.5,511544
2016-12-19,471,478.1499939,465.7999878,471.7000122,471.7000122,342015
2016-12-20,472.5499878,475,469.5,472.7999878,472.7999878,241810
2016-12-21,472.7999878,474.8500061,467.5,468.75,468.75,199870
2016-12-22,468.7999878,472.8999939,465.25,469.6499939,469.6499939,389861
2016-12-23,466.3999939,468.2999878,460,466.1499939,466.1499939,365965
2016-12-26,464.25,464.5499878,455.7999878,458.2999878,458.2999878,228994
2016-12-27,459.0499878,467.8999939,457.6000061,466.5,466.5,232275
2016-12-28,467,467.8500061,462,463.1499939,463.1499939,209087
2016-12-29,464.8999939,472.3999939,459.3500061,470.75,470.75,217985
2016-12-30,471.25,475,467.5499878,471.3500061,471.3500061,354332
2017-01-02,474.9500122,488.5,469.2000122,487.25,487.25,415721
2017-01-03,491,492.75,479.4500122,481.25,481.25,823203
2017-01-04,485,493.6000061,484.6000061,486.5,486.5,414780
2017-01-05,496.1000061,503.2000122,495,501.9500122,501.9500122,539024
2017-01-06,506,507.8500061,496.3999939,497.7999878,497.7999878,451099
2017-01-09,500.1000061,504.4500122,492.5499878,500.3500061,500.3500061,391675
2017-01-10,505.7000122,516.5499878,505.1000061,515.2999878,515.2999878,767765
2017-01-11,518.2000122,525,517.2999878,518.9000244,518.9000244,375665
2017-01-12,519.0499878,524,513.25,518.3499756,518.3499756,378656
2017-01-13,520.0999756,523.5,507.3999939,514.6500244,514.6500244,393121
2017-01-16,517.2000122,529.2000122,517.2000122,526.5499878,526.5499878,473428
2017-01-17,527.0499878,530.6500244,521,523.25,523.25,398811
2017-01-18,524.9000244,529.5999756,521.5,523.1500244,523.1500244,1689922
2017-01-19,523.1500244,535,523.1500244,530.7000122,530.7000122,446639
2017-01-20,529,529.2000122,521.75,523.1500244,523.1500244,169627
2017-01-23,522,534.5499878,522,532.1500244,532.1500244,263311
2017-01-24,533,542.8499756,532.5999756,541.4000244,541.4000244,449551
2017-01-25,542.0999756,550,541.7000122,548,548,245448
2017-01-27,552.4500122,553,539.9000244,544.3499756,544.3499756,575424
2017-01-30,542,543.2000122,530.8499756,532.5,532.5,182094
2017-01-31,531.5,531.5,518,523.5999756,523.5999756,285965
2017-02-01,525.5499878,544.7999878,523,541.7000122,541.7000122,308726
2017-02-02,541.9000244,541.9000244,527.0499878,530.8499756,530.8499756,1405061
2017-02-03,534.4000244,534.4000244,520,522.5,522.5,322716
2017-02-06,524.5,531.3499756,523.7000122,525.2999878,525.2999878,228656
2017-02-07,527.7999878,527.7999878,501.9500122,506.7999878,506.7999878,726816
2017-02-08,510.2000122,515,507,513,513,355443
2017-02-09,517.7000122,518.1500244,506.1499939,512.7999878,512.7999878,379479
2017-02-10,512.5,514.7000122,506.6000061,509.3999939,509.3999939,345699
2017-02-13,512,513,503.7999878,505.3999939,505.3999939,286215
2017-02-14,503.8500061,506.3999939,468.2999878,486.7999878,486.7999878,1242271
2017-02-15,449,453.25,435,436.5499878,436.5499878,3628635
2017-02-16,442,447.75,436,445.8999939,445.8999939,968146
2017-02-17,448.8999939,456.7999878,442.75,452.7000122,452.7000122,926504
2017-02-20,452,458.25,449.4500122,455.5,455.5,533916
2017-02-21,458,462.75,454.7000122,458.9500122,458.9500122,648219
2017-02-22,461,466.7000122,456.6499939,460.1499939,460.1499939,653447
2017-02-23,464,464.8999939,457.6499939,462,462,559233
2017-02-27,465,465,455.1000061,457.2999878,457.2999878,709474
2017-02-28,459.7000122,459.7000122,454.1000061,456.1499939,456.1499939,252303
2017-03-01,457.5,457.5,448,449.1000061,449.1000061,467953
2017-03-02,458.7999878,467.8999939,453.2999878,461.0499878,461.0499878,1049729
2017-03-03,463,467,458.7000122,460.1000061,460.1000061,420227
2017-03-06,462,472.2999878,462,470.7000122,470.7000122,489685
2017-03-07,470.7000122,475.7999878,465.5,467.1000061,467.1000061,507504
2017-03-08,470,470,461.3999939,462.6499939,462.6499939,338660
2017-03-09,462.6000061,469.7999878,461.5,467.6000061,467.6000061,338535
2017-03-10,472,472,465.2999878,468.9500122,468.9500122,407708
2017-03-14,480,482.5,468.7000122,469.6499939,469.6499939,662834
2017-03-15,474.25,476.5,470.6499939,473.3500061,473.3500061,476602
2017-03-16,476.8999939,481.5,476.1499939,480.3999939,480.3999939,1833905
2017-03-17,482.6000061,484.2999878,472.3999939,476.3500061,476.3500061,314915
2017-03-20,477.3999939,478.2000122,471.2999878,476.0499878,476.0499878,281741
2017-03-21,476,477.3500061,470.7000122,473.3500061,473.3500061,206191
2017-03-22,471,471,458.6000061,459.8999939,459.8999939,427596
2017-03-23,460.7000122,475.8999939,460.7000122,471.7999878,471.7999878,449713
2017-03-24,472,474.7000122,467.6499939,470.5,470.5,313779
2017-03-27,470,470,462.3999939,465.5,465.5,941186
2017-03-28,469.8999939,473.1000061,468,472.3999939,472.3999939,195210
2017-03-29,475,475,463.75,469.1000061,469.1000061,504661
2017-03-30,464.7000122,469.7000122,463,468.3999939,468.3999939,672046
2017-03-31,467,472.5,464.1000061,465.9500122,465.9500122,797627
2017-04-03,469,472.25,467.75,470.4500122,470.4500122,396149
2017-04-05,473,474.9500122,467.1499939,473.5499878,473.5499878,283721
2017-04-06,474.3999939,478.75,470.7000122,473.0499878,473.0499878,469170
2017-04-07,469.7999878,480,466.5499878,468,468,552994
2017-04-10,470,478.1499939,468,475.0499878,475.0499878,520240
2017-04-11,477,478.4500122,471.3999939,472.75,472.75,594211
2017-04-12,471.8999939,471.8999939,462.0499878,465.2000122,465.2000122,381031
2017-04-13,469.3500061,469.3500061,451.2000122,452.9500122,452.9500122,663863
2017-04-17,452.8999939,455.7000122,447.3500061,449.5,449.5,423227
2017-04-18,450,455.7999878,442.5,444.1000061,444.1000061,428133
2017-04-19,445,449.1000061,438.2000122,443.5499878,443.5499878,589375
2017-04-20,447.8999939,447.8999939,442.5,444,444,440999
2017-04-21,447.5,447.9500122,437,440.3999939,440.3999939,689180
2017-04-24,440.7000122,449,439.0499878,445.1000061,445.1000061,502136
2017-04-25,447.7999878,447.7999878,443.5,445.6000061,445.6000061,307085
2017-04-26,448.7000122,454.3999939,445.6000061,450.7999878,450.7999878,903160
2017-04-27,453,461.2999878,453,455.9500122,455.9500122,522463
2017-04-28,458.8999939,461.4500122,454.7999878,457.7999878,457.7999878,368672
2017-05-02,457.7999878,457.7999878,448.8999939,451.6499939,451.6499939,381141
2017-05-03,452.7999878,456.3500061,444.6000061,446.6499939,446.6499939,339662
2017-05-04,447,448.7999878,435.3500061,436.5,436.5,514416
2017-05-05,436.7000122,438,418.0499878,419.75,419.75,1413719
2017-05-08,424.2000122,428.5,417.1000061,423.25,423.25,512318
2017-05-09,424,428.5499878,423.3999939,426.7000122,426.7000122,343617
2017-05-10,428,432.8999939,424.3999939,432.0499878,432.0499878,419054
2017-05-11,432.5499878,434.2999878,425.7000122,427.3999939,427.3999939,931209
2017-05-12,428,433.7999878,427.3999939,430.3999939,430.3999939,436223
2017-05-15,433.6000061,433.6000061,430.0499878,431.8500061,431.8500061,364038
2017-05-16,433,439.7000122,432.2999878,437.2999878,437.2999878,377867
2017-05-17,437.4500122,452,435.5,449.6499939,449.6499939,970863
2017-05-18,442,448.7999878,436,438.2000122,438.2000122,489585
2017-05-19,444,445,435,442.9500122,442.9500122,334437
2017-05-22,443,452,442.3500061,448.3999939,448.3999939,586135
2017-05-23,450.3999939,456.4500122,444.5,450.1000061,450.1000061,1072302
2017-05-24,469,472.9500122,459.0499878,469.4500122,469.4500122,1492844
2017-05-25,470.2999878,478,465,475.4500122,475.4500122,1058632
2017-05-26,475,487,472.8500061,480.75,480.75,1118826
2017-05-29,482,484.4500122,472,480.3999939,480.3999939,386808
2017-05-30,482.1000061,486.6499939,479.6000061,481.4500122,481.4500122,289836
2017-05-31,480.5,482.7000122,475,476.2000122,476.2000122,401166
2017-06-01,477,479.75,473.6000061,476.3999939,476.3999939,302586
2017-06-02,479,485.9500122,477.5,478.5499878,478.5499878,375530
2017-06-05,478.2000122,481.3999939,475.3999939,478,478,206697
2017-06-06,482.6499939,484.3999939,457.3500061,460.8999939,460.8999939,702667
2017-06-07,464,464,453.6000061,457.9500122,457.9500122,456841
2017-06-08,458.5,463.5,457.4500122,460.75,460.75,378363
2017-06-09,460.8999939,468,455.1499939,467.2000122,467.2000122,425755
2017-06-12,467,467,455.1000061,456.5,456.5,321767
2017-06-13,457.1000061,458.5499878,448.1000061,449.6000061,449.6000061,396341
2017-06-14,451,453.6000061,447.2000122,451.6000061,451.6000061,461638
2017-06-15,452.9500122,457.9500122,447,448.4500122,448.4500122,395863
2017-06-16,455.3999939,458.2999878,452.25,455.5,455.5,558674
2017-06-19,455,456.6000061,450.8999939,452.2999878,452.2999878,345728
2017-06-20,455.5,470.6000061,455.5,467.1499939,467.1499939,691383
2017-06-21,467,467,456,457.2999878,457.2999878,1317927
2017-06-22,460,463.2000122,452,452.7999878,452.7999878,317232
2017-06-23,453.1000061,456.5499878,442.3999939,443.1000061,443.1000061,84099990
2017-06-27,443.1499939,444.2000122,434.3999939,441.5499878,441.5499878,275699
2017-06-28,442.8500061,446.5,440.3500061,442.1499939,442.1499939,291898
2017-06-29,445.6499939,446.2000122,433.6499939,435.9500122,435.9500122,270474
2017-06-30,434.8999939,434.8999939,428,432.5,432.5,511744
2017-07-03,433.7000122,434.3999939,426.6499939,430.6499939,430.6499939,537854
2017-07-04,438,438,426.1000061,427.6499939,427.6499939,431813
2017-07-05,429.8999939,434.25,427.5499878,432.0499878,432.0499878,367800
2017-07-06,435,438.7999878,433.8500061,437.1000061,437.1000061,279419
2017-07-07,433,441.2999878,432.5,436.7999878,436.7999878,277875
2017-07-10,441.7000122,457.5,441.7000122,446.75,446.75,3343876
2017-07-11,451.25,462.25,451.25,456.9500122,456.9500122,1257434
2017-07-12,462,463.7999878,456.8999939,460.9500122,460.9500122,392673
2017-07-13,464.1499939,465,455.5499878,458.3999939,458.3999939,256544
2017-07-14,459.1000061,460,451,451.8999939,451.8999939,202313
2017-07-17,453.0499878,458.3500061,453.0499878,454.2999878,454.2999878,181617
2017-07-18,454,459,452.1000061,456.0499878,456.0499878,144805
2017-07-19,454,462.7999878,453.5,460.5499878,460.5499878,224975
2017-07-20,463,464.1000061,457.2999878,460.2000122,460.2000122,219538
2017-07-21,460,465.8999939,457.5499878,464.6000061,464.6000061,327519
2017-07-24,461,468,461,463.6000061,463.6000061,258063
2017-07-25,468,468,454.7000122,456.1499939,456.1499939,263910
2017-07-26,457,458.7000122,455,456.75,456.75,769149
2017-07-27,461,461,441.3999939,445.6499939,445.6499939,449480
2017-07-28,445,447.9500122,442.6499939,446.2999878,446.2999878,351885
2017-07-31,446,449.3500061,443.75,444.5,444.5,240220
2017-08-01,445,452.25,445,446.8999939,446.8999939,465788
2017-08-02,449.8500061,450,435,439.5,439.5,513133
2017-08-03,440.5,441.6000061,430.2000122,431.8500061,431.8500061,1841235
2017-08-04,431,438.8500061,431,435.1000061,435.1000061,1340403
2017-08-07,439.7000122,440,426,430.4500122,430.4500122,412555
2017-08-08,432,435.3500061,425.8999939,430.3999939,430.3999939,466576
2017-08-09,428.5,430.1499939,415,416.75,416.75,779946
2017-08-10,399.8999939,404,376,380.8999939,380.8999939,2401602
2017-08-11,377.8999939,379.9500122,357.9500122,374.3999939,374.3999939,1122665
2017-08-14,380,381.8500061,372.6000061,375.6499939,375.6499939,589792
2017-08-16,380,390.1000061,376,389.0499878,389.0499878,727516
2017-08-17,392,393.8999939,384.1000061,385.0499878,385.0499878,653997
2017-08-18,384,384,377.25,380.7000122,380.7000122,574271
2017-08-21,382,382.8500061,372.1000061,374.5499878,374.5499878,595249
2017-08-22,377.3500061,379.8999939,372.3500061,373.3500061,373.3500061,558419
2017-08-23,375.5,381.2999878,373.2000122,380.1000061,380.1000061,468387
2017-08-24,382,385.6000061,380.5,384,384,464238
2017-08-28,385.7000122,387.25,378.7000122,379.2000122,379.2000122,377373
2017-08-29,379.2000122,382.4500122,375,376.3500061,376.3500061,278851
2017-08-30,379.2000122,382.75,377.6000061,378.5499878,378.5499878,251767
2017-08-31,378,380.7000122,376,376.6000061,376.6000061,177033
2017-09-01,379,392.5,378.8999939,390.7000122,390.7000122,536632
2017-09-04,393.9500122,396.0499878,381.3999939,384.3999939,384.3999939,648771
2017-09-05,386,388.8999939,383.5,387.3999939,387.3999939,340022
2017-09-06,383.3500061,386.4500122,382.5,383.3999939,383.3999939,270015
2017-09-07,384,384.7999878,376.1000061,378.8999939,378.8999939,654612
2017-09-08,380,381.7000122,374,375.0499878,375.0499878,524053
2017-09-11,380,380.7999878,374.2999878,375.3999939,375.3999939,273809
2017-09-12,378,389,375.5,387.2000122,387.2000122,576144
2017-09-13,391.5499878,393.7000122,387.2999878,389.7999878,389.7999878,829294
2017-09-14,391.4500122,405.6000061,391,403.8999939,403.8999939,1398319
2017-09-15,403.7000122,406.2000122,399.5499878,401.25,401.25,741795
2017-09-18,411.2999878,413.8999939,403.5499878,405.3500061,405.3500061,750585
2017-09-19,415,428.2000122,415,423.8999939,423.8999939,48383240
2017-09-20,424.3999939,424.3999939,413.1000061,415.5,415.5,453886
2017-09-21,416.8999939,418.7999878,408.8999939,413.2999878,413.2999878,388130
2017-09-22,414.75,421.6000061,409.6499939,411.2000122,411.2000122,841436
2017-09-25,413,418.8999939,404.6000061,408.2000122,408.2000122,412851
2017-09-26,409,413.7000122,403.8500061,410.8999939,410.8999939,345628
2017-09-27,411,414.2999878,401.9500122,403.8999939,403.8999939,330950
2017-09-28,407.3999939,407.3999939,399,401.1000061,401.1000061,256563
2017-09-29,400.2999878,404.0499878,397.9500122,401.25,401.25,431845
2017-10-03,428.25,428.25,415.25,416.3999939,416.3999939,733114
2017-10-04,418,425,412.75,423.3999939,423.3999939,462809
2017-10-05,425,426,420.2999878,423.1499939,423.1499939,353857
2017-10-06,422.8999939,425.8999939,415.7999878,424.2000122,424.2000122,309894
2017-10-09,425.1000061,432.2000122,423.2999878,425.8999939,425.8999939,336362
2017-10-10,424,429,422.1000061,423.7999878,423.7999878,246097
2017-10-11,421.1499939,424.8999939,413.3999939,415.25,415.25,296017
2017-10-12,415.5,421.8500061,409.9500122,420.2999878,420.2999878,423345
2017-10-13,422,428.8999939,419.2000122,424.4500122,424.4500122,457236
2017-10-16,426,437.9500122,426,436.5499878,436.5499878,525906
2017-10-17,437.3999939,437.3999939,430.75,432,432,291426
2017-10-18,434,437.6000061,427.2999878,433.5499878,433.5499878,297257
2017-10-19,433.4500122,433.4500122,424.0499878,427.25,427.25,143416
2017-10-23,428.2000122,430.75,420.9500122,422.2999878,422.2999878,279220
2017-10-24,422,428.7999878,415,415.7999878,415.7999878,449579
2017-10-25,420,424.25,415.3999939,422,422,265084
2017-10-26,420.5499878,422.25,417.5,419.3500061,419.3500061,247939
2017-10-27,421,434,421,430.0499878,430.0499878,472018
2017-10-30,430,439.8999939,428.75,435.7999878,435.7999878,443873
2017-10-31,437.1499939,438.5,427.1499939,428.5499878,428.5499878,537759
2017-11-01,430.0499878,439.7999878,428.7999878,436.75,436.75,418931
2017-11-02,436.7000122,440.2999878,430,434.7999878,434.7999878,393648
2017-11-03,435.1000061,448.5,432.8999939,446.8999939,446.8999939,625153
2017-11-06,448.0499878,466.9500122,443.6499939,461.5499878,461.5499878,1122495
2017-11-07,458,465.7999878,447,451.8999939,451.8999939,692700
2017-11-08,451,455.5,431.5,438.7000122,438.7000122,790340
2017-11-09,443.5,451.25,426,440.2999878,440.2999878,3182360
2017-11-10,440.8500061,440.8500061,420.1499939,422.6499939,422.6499939,2415046
2017-11-13,427,428,416.1000061,418.2000122,418.2000122,724312
2017-11-14,419.7000122,422,411.25,414.5499878,414.5499878,516824
2017-11-15,413.9500122,417.5499878,407,408.6000061,408.6000061,732963
2017-11-16,410.1000061,415.7999878,410.1000061,413.5,413.5,450604
2017-11-17,418.2000122,423,417.0499878,421.4500122,421.4500122,498829
2017-11-20,421.5499878,425.3500061,420.2999878,422.3999939,422.3999939,350660
2017-11-21,425.3999939,429.8999939,422.7000122,424.25,424.25,765624
2017-11-22,424.3999939,432.9500122,424.3999939,428.25,428.25,775302
2017-11-23,428.8999939,430.8500061,422.8500061,426.1000061,426.1000061,332187
2017-11-24,426,429.7999878,424.0499878,424.9500122,424.9500122,336043
2017-11-27,422.2000122,424.8999939,418,421.1499939,421.1499939,389757
2017-11-28,418.2000122,422,414.7999878,415.9500122,415.9500122,365354
2017-11-29,415.9500122,419.5499878,412.1000061,414.25,414.25,293079
2017-11-30,411.1000061,412,402.9500122,404.6499939,404.6499939,677811
2017-12-01,409.1000061,410.5,396.75,399.1499939,399.1499939,803276
2017-12-04,408,411,402,403.3999939,403.3999939,577311
2017-12-05,404,405.8999939,396.7999878,402.3500061,402.3500061,638608
2017-12-06,402,402.7000122,395,396.7999878,396.7999878,417344
2017-12-07,403,405.2999878,397.2000122,402.1499939,402.1499939,593359
2017-12-08,406.75,413.7000122,406.5,411.0499878,411.0499878,2497430
2017-12-11,412,415.3500061,409.2999878,410.2000122,410.2000122,368376
2017-12-12,411,415.7000122,405.5499878,405.7000122,405.7000122,1407417
2017-12-13,406.25,409.7000122,400,401.8500061,401.8500061,409532
2017-12-14,403.3500061,404.2000122,398.5499878,402.7999878,402.7999878,285975
2017-12-15,406.2000122,409,404.0499878,405.1499939,405.1499939,325973
2017-12-18,401.7000122,409.6000061,389.75,405.5,405.5,528293
2017-12-19,408.8999939,420.3999939,408,419.25,419.25,922779
2017-12-20,422,427.5,419.2999878,421.9500122,421.9500122,710303
2017-12-21,422.5499878,426.1000061,418.9500122,420.25,420.25,330655
2017-12-22,421,425.9500122,420.2999878,421.8999939,421.8999939,352495
2017-12-26,422.1000061,424.7000122,421.2999878,423.6000061,423.6000061,177365
2017-12-27,425,427.9500122,420.3500061,422.5,422.5,217274
2017-12-28,424,424,416.25,418.3999939,418.3999939,222704
2017-12-29,418.5,432.5,417.3999939,431.2000122,431.2000122,552476
2018-01-01,432.2000122,436.4500122,422.8500061,425.3999939,425.3999939,524326
2018-01-02,429.7000122,440.2000122,422.1000061,438.8500061,438.8500061,1316818
2018-01-03,439.5,441.4500122,432.25,433.2000122,433.2000122,526955
2018-01-04,430,433,426.0499878,429.7000122,429.7000122,430531
2018-01-05,432,436.2999878,430.1000061,430.7999878,430.7999878,358825
2018-01-08,433.7000122,436.3999939,431.7999878,433.7000122,433.7000122,377823
2018-01-09,434.75,443.5499878,433.3500061,436.5499878,436.5499878,611751
2018-01-10,438.8500061,439.3999939,431.5,432.5,432.5,308664
2018-01-11,432.5499878,437.5,432.5499878,434.4500122,434.4500122,199587
2018-01-12,438.2999878,440.8999939,432.1499939,436.1499939,436.1499939,338549
2018-01-15,438.7000122,439.8999939,430.2999878,431.75,431.75,221532
